body,body_id_for_llm,public_lands_and_agriculture,public_lands_and_agriculture_inference_time,culture_and_nationalism,culture_and_nationalism_inference_time,law_and_crime,law_and_crime_inference_time,immigration,immigration_inference_time,governments_and_governance,governments_and_governance_inference_time,rights_liberties_minorities_discrimination,rights_liberties_minorities_discrimination_inference_time,health_and_social_services,health_and_social_services_inference_time,education,education_inference_time,economy_and_labour,economy_and_labour_inference_time,technology,technology_inference_time,international_affairs_and_defense,international_affairs_and_defense_inference_time,environment_and_energy,environment_and_energy_inference_time
Next year’s number will go down by another 10 per cent.,238,"{""themes"": null}",1.3016278743743896,"{""themes"": null}",1.2326810359954834,"{""themes"": null}",1.2371711730957031,"{""themes"": null}",1.231673002243042,"{""themes"": null}",1.2353951930999756,"{""themes"": null}",1.2335281372070312,"{""themes"": null}",1.2320339679718018,"{""themes"": null}",1.2323391437530518,"{""themes"": ""economy_and_labour""}",1.6631090641021729,"{""themes"": null}",1.228416919708252,"{""themes"": null}",1.2282600402832031,"{""themes"": null}",1.2318646907806396
"Seniors’ advocates say some of these closures are part of a developing trend in which nursing-home owners, faced with costly provincial requirements to meet modern design standards, may choose instead to sell the properties to capitalize on the city’s sky-high real estate values.",239,"{""themes"": null}",1.6370959281921387,"{""themes"": null}",1.5225048065185547,"{""themes"": null}",1.523345947265625,"{""themes"": null}",1.5217409133911133,"{""themes"": [""governments_and_governance""]}",2.127600908279419,"{""themes"": null}",1.5221900939941406,"{""themes"": ""health_and_social_services""}",1.8634653091430664,"{""themes"": null}",1.5190401077270508,"{""themes"": [""economy_and_labour""]}",1.9503259658813477,"{""themes"": null}",1.5157668590545654,"{""themes"": null}",1.5198960304260254,"{""themes"": null}",1.5201830863952637
"Many areas in Lebanon were heavily damaged during the conflict between Israel and Hezbollah, which ended with a shaky ceasefire.",240,"{""themes"": null}",1.2954330444335938,"{""themes"": null}",1.2386102676391602,"{""themes"": [""law_and_crime""]}",1.5864510536193848,"{""themes"": null}",1.243727207183838,"{""themes"": ""null""}",1.3259601593017578,"{""themes"": null}",1.242232084274292,"{""themes"": null}",1.2389459609985352,"{""themes"": null}",1.236999750137329,"{""themes"": null}",1.2374982833862305,"{""themes"": null}",1.2366478443145752,"{""themes"": ""international_affairs_and_defense""}",1.7496261596679688,"{""themes"": null}",1.2344319820404053
"But the team did suggest there's a silver lining: the 1.7 per cent overall death rate among study participants, regardless of whether they received the drug or not, was lower than the mpox mortality seen among all known cases in Congo.",241,"{""themes"": null}",1.6221530437469482,"{""themes"": null}",1.5201857089996338,"{""themes"": null}",1.5220520496368408,"{""themes"": null}",1.5204780101776123,"{""themes"": null}",1.524703025817871,"{""themes"": null}",1.5229060649871826,"{""themes"": ""health_and_social_services""}",1.861617088317871,"{""themes"": null}",1.5203821659088135,"{""themes"": null}",1.5198228359222412,"{""themes"": null}",1.5159077644348145,"{""themes"": null}",1.5185573101043701,"{""themes"": null}",1.5189650058746338
"The Bloc wants the government to help push through two Bloc bills, Blanchet said.",242,"{""themes"": null}",1.28169584274292,"{""themes"": null}",1.2333948612213135,"{""themes"": null}",1.2390778064727783,"{""themes"": null}",1.2359058856964111,"{""themes"": ""governments_and_governance""}",1.8418807983398438,"{""themes"": null}",1.236025094985962,"{""themes"": null}",1.2370500564575195,"{""themes"": null}",1.2328617572784424,"{""themes"": null}",1.2349300384521484,"{""themes"": null}",1.230882167816162,"{""themes"": null}",1.2342040538787842,"{""themes"": null}",1.2391419410705566
"That was immediately on the heels of Trump’s departure from Canada after the 2018 G7 summit in Charlevoix, when the Canada-U.S. relationship hit a nadir.",243,"{""themes"": null}",1.6072819232940674,"{""themes"": null}",1.5148298740386963,"{""themes"": null}",1.5162920951843262,"{""themes"": null}",1.5160062313079834,"{""themes"": [""governments_and_governance""]}",2.123702049255371,"{""themes"": null}",1.5164716243743896,"{""themes"": null}",1.5168068408966064,"{""themes"": null}",1.5115346908569336,"{""themes"": null}",1.5153148174285889,"{""themes"": null}",1.512286901473999,"{""themes"": ""international_affairs_and_defense""}",2.025697946548462,"{""themes"": null}",1.5191500186920166
"""It's nice to have a place to come back to,"" he said.",244,"{""themes"": null}",1.2808942794799805,"{""themes"": null}",1.2316310405731201,"{""themes"": null}",1.2333381175994873,"{""themes"": null}",1.2337191104888916,"{""themes"": null}",1.2356839179992676,"{""themes"": null}",1.2344701290130615,"{""themes"": null}",1.2331528663635254,"{""themes"": null}",1.2309229373931885,"{""themes"": null}",1.2336070537567139,"{""themes"": null}",1.228868007659912,"{""themes"": null}",1.2320940494537354,"{""themes"": null}",1.2368531227111816
"World leaders also noted the sombre event, including Prime Minister Justin Trudeau, who in a statement condemned a ""terrifying surge in antisemitism"" over the past year in Canada, in the form of harassment of individuals and vandalism and arson attacks on Jewish institutions.",245,"{""themes"": null}",1.6167857646942139,"{""themes"": [""culture_and_nationalism""]}",1.9516241550445557,"{""themes"": ""law_and_crime""}",1.8733901977539062,"{""themes"": null}",1.5229551792144775,"{""themes"": [""governments_and_governance""]}",2.131484031677246,"{""themes"": ""rights_liberties_minorities_discrimination""}",2.2111480236053467,"{""themes"": null}",1.5212609767913818,"{""themes"": null}",1.5214002132415771,"{""themes"": null}",1.5213708877563477,"{""themes"": null}",1.5193250179290771,"{""themes"": ""international_affairs_and_defense""}",2.035773992538452,"{""themes"": null}",1.5278737545013428
“It was the first time that I had heard Mr.,246,"{""themes"": null}",1.2783203125,"{""themes"": null}",1.2309861183166504,"{""themes"": null}",1.2324779033660889,"{""themes"": null}",1.229227066040039,"{""themes"": null}",1.231501817703247,"{""themes"": null}",1.2297980785369873,"{""themes"": null}",1.229968786239624,"{""themes"": null}",1.225841999053955,"{""themes"": null}",1.2305302619934082,"{""themes"": null}",1.2261760234832764,"{""themes"": null}",1.2275199890136719,"{""themes"": null}",1.2332332134246826
"""We're just following procedures,"" explained Gibson.",247,"{""themes"": null}",1.262052059173584,"{""themes"": null}",1.229841947555542,"{""themes"": null}",1.2302789688110352,"{""themes"": null}",1.2275640964508057,"{""themes"": null}",1.2328310012817383,"{""themes"": null}",1.2309699058532715,"{""themes"": null}",1.2283258438110352,"{""themes"": null}",1.2256152629852295,"{""themes"": null}",1.2303788661956787,"{""themes"": null}",1.2253098487854004,"{""themes"": null}",1.2265598773956299,"{""themes"": null}",1.2295608520507812
"Acknowledging the system’s flaws, DamiAnn, Sarah’s brother, emphasized the nuance in caring for patients with mental health challenges.",248,"{""themes"": null}",1.6065218448638916,"{""themes"": null}",1.5122079849243164,"{""themes"": null}",1.5185141563415527,"{""themes"": null}",1.5132811069488525,"{""themes"": null}",1.5186870098114014,"{""themes"": null}",1.516150951385498,"{""themes"": ""health_and_social_services""}",1.8658812046051025,"{""themes"": null}",1.5103774070739746,"{""themes"": null}",1.5112650394439697,"{""themes"": null}",1.5100319385528564,"{""themes"": null}",1.5113589763641357,"{""themes"": null}",1.5147020816802979
"But the retailer, in response to CBC News's earlier investigation — which found a Richmond, B.C., location sold underweighted meat — said that the third party responsible had immediately corrected the problem.",249,"{""themes"": null}",1.6221561431884766,"{""themes"": null}",1.5192131996154785,"{""themes"": ""law_and_crime""}",1.8655540943145752,"{""themes"": null}",1.5133366584777832,"{""themes"": null}",1.5222969055175781,"{""themes"": null}",1.5159409046173096,"{""themes"": null}",1.516082763671875,"{""themes"": null}",1.5107109546661377,"{""themes"": ""null""}",1.6002299785614014,"{""themes"": null}",1.5128660202026367,"{""themes"": null}",1.5147957801818848,"{""themes"": null}",1.5184199810028076
"Poilievre’s comments come ahead of another potentially significant Liberal caucus meeting Wednesday, during which members are expected to continue discussions around the party’s leadership and the next election.",250,"{""themes"": null}",1.6080660820007324,"{""themes"": null}",1.5165150165557861,"{""themes"": null}",1.5178611278533936,"{""themes"": null}",1.5160777568817139,"{""themes"": ""governments_and_governance""}",2.122659921646118,"{""themes"": null}",1.5175988674163818,"{""themes"": null}",1.517603874206543,"{""themes"": null}",1.5138401985168457,"{""themes"": null}",1.5171241760253906,"{""themes"": null}",1.5132510662078857,"{""themes"": null}",1.5133380889892578,"{""themes"": null}",1.5179502964019775
"Live events are televised on the CBC TV network, TSN and Sportsnet.",251,"{""themes"": null}",1.2653849124908447,"{""themes"": null}",1.2335541248321533,"{""themes"": null}",1.235379934310913,"{""themes"": null}",1.2343289852142334,"{""themes"": null}",1.2395188808441162,"{""themes"": null}",1.2372608184814453,"{""themes"": null}",1.2343029975891113,"{""themes"": null}",1.2291369438171387,"{""themes"": null}",1.2348289489746094,"{""themes"": null}",1.2304768562316895,"{""themes"": null}",1.2335398197174072,"{""themes"": null}",1.2352681159973145
Another said she is worried about her grandchildren being able to afford to live and work in the province.,252,"{""themes"": null}",1.2551028728485107,"{""themes"": null}",1.2351269721984863,"{""themes"": null}",1.2378768920898438,"{""themes"": null}",1.2375123500823975,"{""themes"": [""governments_and_governance""]}",1.842439889907837,"{""themes"": null}",1.2402470111846924,"{""themes"": null}",1.2379910945892334,"{""themes"": null}",1.2361631393432617,"{""themes"": [""economy_and_labour""]}",1.663788080215454,"{""themes"": null}",1.2332191467285156,"{""themes"": null}",1.2355427742004395,"{""themes"": null}",1.237144947052002
The tenants being evicted told CBC they had verbal permission to install cameras.,253,"{""themes"": null}",1.256072998046875,"{""themes"": null}",1.2334725856781006,"{""themes"": [""law_and_crime""]}",1.5779199600219727,"{""themes"": null}",1.2336289882659912,"{""themes"": null}",1.2359139919281006,"{""themes"": null}",1.2333319187164307,"{""themes"": null}",1.2327392101287842,"{""themes"": null}",1.2308039665222168,"{""themes"": [""economy_and_labour""]}",1.6610870361328125,"{""themes"": null}",1.230452060699463,"{""themes"": null}",1.2322168350219727,"{""themes"": null}",1.2332549095153809
"On Friday, the leaders of all of the country’s major federal parties marked the 35th anniversary of the shooting and Canada’s National Day of Remembrance and Action on Violence Against Women.",254,"{""themes"": null}",1.5873322486877441,"{""themes"": [""culture_and_nationalism""]}",1.942864179611206,"{""themes"": [""law_and_crime""]}",1.861401081085205,"{""themes"": null}",1.5139219760894775,"{""themes"": [""governments_and_governance""]}",2.126434087753296,"{""themes"": [""rights_liberties_minorities_discrimination""]}",2.2039060592651367,"{""themes"": [""health_and_social_services""]}",1.8573927879333496,"{""themes"": null}",1.5102248191833496,"{""themes"": null}",1.5135321617126465,"{""themes"": null}",1.513009786605835,"{""themes"": null}",1.513819932937622,"{""themes"": null}",1.5151450634002686
"The whitehouse.gov website got a makeover, welcoming visitors with a video glorifying Trump to soaring orchestral music before giving way to a landing page boasting that “America is back” in large lettering and an image of Trump.",255,"{""themes"": null}",1.5998315811157227,"{""themes"": ""culture_and_nationalism""}",1.952397108078003,"{""themes"": null}",1.5239009857177734,"{""themes"": null}",1.5177037715911865,"{""themes"": [""governments_and_governance""]}",2.1295931339263916,"{""themes"": null}",1.5204799175262451,"{""themes"": null}",1.5185699462890625,"{""themes"": null}",1.5158169269561768,"{""themes"": null}",1.5205669403076172,"{""themes"": ""technology""}",1.6030490398406982,"{""themes"": ""international_affairs_and_defense""}",2.0331032276153564,"{""themes"": null}",1.5212740898132324
"Some rural First Nations communities have become equity shareholders in major infrastructure and natural resources projects in their territories, such as the Nisga’a and the Whispering Pines/Clinton Band, providing many direct and indirect jobs for their members.",256,"{""themes"": ""public_lands_and_agriculture""}",2.2009661197662354,"{""themes"": [""culture_and_nationalism""]}",1.9468579292297363,"{""themes"": null}",1.5230417251586914,"{""themes"": null}",1.519336223602295,"{""themes"": [""governments_and_governance""]}",2.1295969486236572,"{""themes"": ""rights_liberties_minorities_discrimination""}",2.2116549015045166,"{""themes"": null}",1.5210762023925781,"{""themes"": null}",1.5161550045013428,"{""themes"": ""economy_and_labour""}",1.9500510692596436,"{""themes"": null}",1.515049934387207,"{""themes"": null}",1.5181829929351807,"{""themes"": ""null""}",1.6054332256317139
Among the costs added to the bottom line is a pledge from the Liberals to meet the NATO defence spending targets of two per cent of GDP.,257,"{""themes"": null}",1.5719308853149414,"{""themes"": null}",1.5159409046173096,"{""themes"": null}",1.5141003131866455,"{""themes"": null}",1.5128309726715088,"{""themes"": [""governments_and_governance""]}",2.1201670169830322,"{""themes"": null}",1.5157790184020996,"{""themes"": null}",1.5125548839569092,"{""themes"": null}",1.5098910331726074,"{""themes"": [""economy_and_labour""]}",1.940863847732544,"{""themes"": null}",1.5091068744659424,"{""themes"": ""international_affairs_and_defense""}",2.024336099624634,"{""themes"": null}",1.513214111328125
The strike decision comes as travellers head into a busy Canada Day long weekend.,258,"{""themes"": null}",1.2496709823608398,"{""themes"": [""culture_and_nationalism""]}",1.6660690307617188,"{""themes"": null}",1.2335200309753418,"{""themes"": null}",1.2338230609893799,"{""themes"": null}",1.2383921146392822,"{""themes"": null}",1.2336881160736084,"{""themes"": null}",1.2338480949401855,"{""themes"": null}",1.2286241054534912,"{""themes"": [""economy_and_labour""]}",1.662609338760376,"{""themes"": null}",1.2285921573638916,"{""themes"": null}",1.2325758934020996,"{""themes"": null}",1.2338252067565918
Déry returned the girl to the camp and told her father that he had found her.,259,"{""themes"": null}",1.240649938583374,"{""themes"": null}",1.2360460758209229,"{""themes"": ""law_and_crime""}",1.581108808517456,"{""themes"": null}",1.2363216876983643,"{""themes"": null}",1.2435948848724365,"{""themes"": null}",1.239065170288086,"{""themes"": null}",1.2349309921264648,"{""themes"": null}",1.2326958179473877,"{""themes"": null}",1.235408067703247,"{""themes"": null}",1.232192039489746,"{""themes"": null}",1.2343289852142334,"{""themes"": null}",1.2356610298156738
"About 54 per cent of Canadians surveyed said there should be laws banning discrimination against LGBTQ people in employment, education, housing and social services — a nine per cent drop from the figure reported in 2021, Ipsos found.",260,"{""themes"": null}",1.5556700229644775,"{""themes"": null}",1.5227198600769043,"{""themes"": ""law_and_crime""}",1.865492820739746,"{""themes"": null}",1.5200369358062744,"{""themes"": [""governments_and_governance""]}",2.128113031387329,"{""themes"": ""rights_liberties_minorities_discrimination""}",2.209273099899292,"{""themes"": ""health_and_social_services""}",1.863114833831787,"{""themes"": [""education""]}",1.599769115447998,"{""themes"": [""economy_and_labour""]}",1.9483189582824707,"{""themes"": null}",1.5169689655303955,"{""themes"": null}",1.5153908729553223,"{""themes"": null}",1.519963026046753
"Steinman’s story speaks to the ailing condo market, which has been flooded with listings while demand from buyers for one-bedroom or studio apartments has disappeared.",261,"{""themes"": null}",1.557063102722168,"{""themes"": null}",1.5184011459350586,"{""themes"": null}",1.5149359703063965,"{""themes"": null}",1.5158450603485107,"{""themes"": null}",1.5196099281311035,"{""themes"": null}",1.515909194946289,"{""themes"": null}",1.5150370597839355,"{""themes"": null}",1.5113999843597412,"{""themes"": ""economy_and_labour""}",1.942857027053833,"{""themes"": null}",1.5130298137664795,"{""themes"": null}",1.5147292613983154,"{""themes"": null}",1.5199270248413086
"Rami Abdurrahman, who heads the Britain-based Syrian Observatory for Human Rights, an opposition war monitor, said insurgents are now active in the Damascus suburbs of Maadamiyah, Jaramana and Daraya.",262,"{""themes"": null}",1.5525991916656494,"{""themes"": null}",1.520042896270752,"{""themes"": ""law_and_crime""}",1.862302303314209,"{""themes"": null}",1.5192718505859375,"{""themes"": null}",1.5213680267333984,"{""themes"": null}",1.5202200412750244,"{""themes"": null}",1.5192692279815674,"{""themes"": null}",1.5145537853240967,"{""themes"": null}",1.5204107761383057,"{""themes"": null}",1.5147860050201416,"{""themes"": ""international_affairs_and_defense""}",2.033759832382202,"{""themes"": null}",1.5172452926635742
Biden said Trump was with his doctors but hadn't spoken with him.,263,"{""themes"": null}",1.237471342086792,"{""themes"": null}",1.2349131107330322,"{""themes"": null}",1.2362158298492432,"{""themes"": null}",1.2321910858154297,"{""themes"": [""governments_and_governance""]}",1.8354549407958984,"{""themes"": null}",1.2363462448120117,"{""themes"": ""health_and_social_services""}",1.5735938549041748,"{""themes"": null}",1.2295401096343994,"{""themes"": null}",1.2331538200378418,"{""themes"": null}",1.2305428981781006,"{""themes"": ""international_affairs_and_defense""}",1.7441990375518799,"{""themes"": null}",1.231703758239746
He thought Northern Lakes might be a place to try them locally.,264,"{""themes"": null}",1.2354629039764404,"{""themes"": null}",1.2349977493286133,"{""themes"": null}",1.234922170639038,"{""themes"": null}",1.2302768230438232,"{""themes"": null}",1.235867977142334,"{""themes"": null}",1.239448070526123,"{""themes"": null}",1.2337217330932617,"{""themes"": null}",1.2294600009918213,"{""themes"": null}",1.2322843074798584,"{""themes"": null}",1.2275986671447754,"{""themes"": null}",1.2326290607452393,"{""themes"": null}",1.2296819686889648
Le Pen and her 28-year-old protégée Jordan Bardella can pull off an unprecedented victory or if France will be plunged into political chaos.,265,"{""themes"": null}",1.5227630138397217,"{""themes"": ""culture_and_nationalism""}",1.9435272216796875,"{""themes"": null}",1.5130250453948975,"{""themes"": null}",1.512963056564331,"{""themes"": [""governments_and_governance""]}",2.118252992630005,"{""themes"": null}",1.515739917755127,"{""themes"": null}",1.5144901275634766,"{""themes"": null}",1.5104668140411377,"{""themes"": null}",1.5151071548461914,"{""themes"": null}",1.5098381042480469,"{""themes"": ""international_affairs_and_defense""}",2.0279781818389893,"{""themes"": null}",1.5114989280700684
"Prorogation, if approved, would end the current parliamentary session and kill all legislative business that hasn't passed.",266,"{""themes"": null}",1.2445368766784668,"{""themes"": null}",1.241468906402588,"{""themes"": ""law_and_crime""}",1.584153175354004,"{""themes"": null}",1.2409801483154297,"{""themes"": ""governments_and_governance""}",1.8503448963165283,"{""themes"": null}",1.2438111305236816,"{""themes"": null}",1.2407469749450684,"{""themes"": null}",1.238645076751709,"{""themes"": null}",1.24123215675354,"{""themes"": null}",1.2399919033050537,"{""themes"": null}",1.2399868965148926,"{""themes"": null}",1.2392640113830566
Mount Royal University political science professor Lori Williams says Chahal’s call for an urgent caucus meeting may have factored into Trudeau’s decision not to attend.,267,"{""themes"": null}",1.5234582424163818,"{""themes"": null}",1.517333984375,"{""themes"": null}",1.51790189743042,"{""themes"": null}",1.5133318901062012,"{""themes"": [""governments_and_governance""]}",2.1215200424194336,"{""themes"": null}",1.5146732330322266,"{""themes"": null}",1.5154058933258057,"{""themes"": ""education""}",1.5957810878753662,"{""themes"": null}",1.5145797729492188,"{""themes"": null}",1.5121400356292725,"{""themes"": null}",1.5130486488342285,"{""themes"": null}",1.51780104637146
They have been charged with six ISIS-related terrorism offences.,268,"{""themes"": null}",1.2324647903442383,"{""themes"": null}",1.2294628620147705,"{""themes"": ""law_and_crime""}",1.5767529010772705,"{""themes"": null}",1.2291419506072998,"{""themes"": null}",1.2330267429351807,"{""themes"": null}",1.231173038482666,"{""themes"": null}",1.2299070358276367,"{""themes"": null}",1.2253732681274414,"{""themes"": null}",1.2325866222381592,"{""themes"": null}",1.2275829315185547,"{""themes"": ""international_affairs_and_defense""}",1.7427849769592285,"{""themes"": null}",1.229708194732666
He said he was angry at many things regarding the Iranian strikes and the upcoming one-year anniversary of the Oct. 7 attack.,269,"{""themes"": null}",1.2459712028503418,"{""themes"": null}",1.2430667877197266,"{""themes"": [""law_and_crime""]}",1.5953850746154785,"{""themes"": null}",1.2445812225341797,"{""themes"": null}",1.2462399005889893,"{""themes"": null}",1.2453269958496094,"{""themes"": null}",1.2454941272735596,"{""themes"": null}",1.2391657829284668,"{""themes"": null}",1.2452447414398193,"{""themes"": null}",1.2435729503631592,"{""themes"": ""international_affairs_and_defense""}",1.7566888332366943,"{""themes"": null}",1.2436127662658691
He said it happened over 10 hours with small money donors.,270,"{""themes"": null}",1.232027292251587,"{""themes"": null}",1.228898048400879,"{""themes"": null}",1.2317841053009033,"{""themes"": null}",1.2313127517700195,"{""themes"": null}",1.2351572513580322,"{""themes"": null}",1.2309980392456055,"{""themes"": null}",1.2285101413726807,"{""themes"": null}",1.2266218662261963,"{""themes"": ""economy_and_labour""}",1.6589102745056152,"{""themes"": null}",1.2270541191101074,"{""themes"": null}",1.2287821769714355,"{""themes"": null}",1.2290303707122803
"Standing outside a massive construction site in South Vancouver, the 29-year-old woman beams with pride while discussing how this well-paying job pulled her out of poverty.",271,"{""themes"": null}",1.5173888206481934,"{""themes"": null}",1.5156588554382324,"{""themes"": null}",1.5170049667358398,"{""themes"": null}",1.515826940536499,"{""themes"": null}",1.5195350646972656,"{""themes"": null}",1.5156219005584717,"{""themes"": ""health_and_social_services""}",1.858952283859253,"{""themes"": null}",1.5139687061309814,"{""themes"": ""economy_and_labour""}",1.942964792251587,"{""themes"": null}",1.5128347873687744,"{""themes"": null}",1.5121450424194336,"{""themes"": null}",1.5163547992706299
"The city said it oversees more than 1,400 kilometres of roads and 770 kilometres of lanes, and spends about $15 million annually to rehabilitate them.",272,"{""themes"": null}",1.5186138153076172,"{""themes"": null}",1.5174121856689453,"{""themes"": null}",1.5178308486938477,"{""themes"": null}",1.5154199600219727,"{""themes"": [""governments_and_governance""]}",2.1224050521850586,"{""themes"": null}",1.514868974685669,"{""themes"": null}",1.5188541412353516,"{""themes"": null}",1.5128309726715088,"{""themes"": [""economy_and_labour""]}",1.9442601203918457,"{""themes"": null}",1.5136210918426514,"{""themes"": null}",1.5153288841247559,"{""themes"": null}",1.5162949562072754
"“For my wife and I, we have three kids, to stay in a hotel is a nightmare because the world’s built for a family of four, and so it’s always an upsell to have to either pay for a family room or two adjoining rooms, which can be very expensive,” said Bert.",273,"{""themes"": null}",1.814708948135376,"{""themes"": null}",1.809560775756836,"{""themes"": null}",1.814134120941162,"{""themes"": null}",1.810333013534546,"{""themes"": null}",1.8131499290466309,"{""themes"": null}",1.810575008392334,"{""themes"": null}",1.8089611530303955,"{""themes"": null}",1.805652141571045,"{""themes"": [""economy_and_labour""]}",2.239000082015991,"{""themes"": null}",1.8074040412902832,"{""themes"": null}",1.8099980354309082,"{""themes"": null}",1.8075499534606934
"In a written statement, B.C.",274,"{""themes"": null}",1.2289190292358398,"{""themes"": null}",1.2284839153289795,"{""themes"": null}",1.2306478023529053,"{""themes"": null}",1.2260339260101318,"{""themes"": ""governments_and_governance""}",1.8369789123535156,"{""themes"": null}",1.2286019325256348,"{""themes"": null}",1.2287068367004395,"{""themes"": null}",1.2235407829284668,"{""themes"": null}",1.2285239696502686,"{""themes"": null}",1.2253398895263672,"{""themes"": null}",1.2287938594818115,"{""themes"": null}",1.2289519309997559
"In a video released on Wednesday, he said that Justin Trudeau has proven that “he will always cave to corporate greed” — an apparent reference to the decision by Labour Minister Steve MacKinnon to force binding arbitration to end the work stoppage at the country’s major railroads last month.",275,"{""themes"": null}",1.5283088684082031,"{""themes"": null}",1.5282490253448486,"{""themes"": ""law_and_crime""}",1.8788962364196777,"{""themes"": null}",1.5283310413360596,"{""themes"": [""governments_and_governance""]}",2.134765148162842,"{""themes"": null}",1.5277791023254395,"{""themes"": null}",1.5288729667663574,"{""themes"": null}",1.522028923034668,"{""themes"": [""economy_and_labour""]}",1.9544720649719238,"{""themes"": null}",1.525665044784546,"{""themes"": null}",1.5265140533447266,"{""themes"": null}",1.5250499248504639
“And you’re not going to fix the issues with an international student cap.”,276,"{""themes"": null}",1.2362592220306396,"{""themes"": null}",1.2334368228912354,"{""themes"": null}",1.2365052700042725,"{""themes"": ""immigration""}",1.4042081832885742,"{""themes"": null}",1.2349638938903809,"{""themes"": null}",1.232964277267456,"{""themes"": null}",1.2336320877075195,"{""themes"": ""education""}",1.3128070831298828,"{""themes"": ""null""}",1.3202369213104248,"{""themes"": null}",1.2295081615447998,"{""themes"": null}",1.2305049896240234,"{""themes"": null}",1.231835126876831
"This time, he has tapped his daughter Tiffany’s father-in-law, Lebanese-American Massad Boulos, to help broker peace in the region as a sort of presidential envoy for Lebanon.",277,"{""themes"": null}",1.5160436630249023,"{""themes"": [""culture_and_nationalism""]}",1.9444379806518555,"{""themes"": null}",1.5202150344848633,"{""themes"": null}",1.5150527954101562,"{""themes"": [""governments_and_governance""]}",2.1222641468048096,"{""themes"": null}",1.5167579650878906,"{""themes"": null}",1.513441801071167,"{""themes"": null}",1.5112488269805908,"{""themes"": null}",1.5155439376831055,"{""themes"": null}",1.5138249397277832,"{""themes"": ""international_affairs_and_defense""}",2.0275399684906006,"{""themes"": null}",1.5152559280395508
"The bottom line: Biden was not willing, or able, to exert the pressure Trump did, he says, and it's a permanent scar on a presidential legacy with several domestic successes.",278,"{""themes"": null}",1.516761302947998,"{""themes"": null}",1.5141677856445312,"{""themes"": null}",1.5121421813964844,"{""themes"": null}",1.5145199298858643,"{""themes"": ""governments_and_governance""}",2.1221470832824707,"{""themes"": null}",1.5162060260772705,"{""themes"": null}",1.513382911682129,"{""themes"": null}",1.510754108428955,"{""themes"": null}",1.51450514793396,"{""themes"": null}",1.512037992477417,"{""themes"": ""international_affairs_and_defense""}",2.028085947036743,"{""themes"": null}",1.5123848915100098
"So in May 2003, her parents marched her into the police station, hoping a chat with a cop would scare her straight.",279,"{""themes"": null}",1.2465722560882568,"{""themes"": null}",1.2414836883544922,"{""themes"": ""law_and_crime""}",1.5849688053131104,"{""themes"": null}",1.2417209148406982,"{""themes"": null}",1.2443439960479736,"{""themes"": null}",1.2464547157287598,"{""themes"": null}",1.2400729656219482,"{""themes"": null}",1.2402911186218262,"{""themes"": null}",1.2416658401489258,"{""themes"": null}",1.2403509616851807,"{""themes"": null}",1.242567777633667,"{""themes"": null}",1.2427599430084229
"Those missiles deliver warheads containing either conventional explosives or potentially biological, chemical or nuclear munitions over varying distances and speeds, depending on the missile type.",280,"{""themes"": null}",1.514970064163208,"{""themes"": null}",1.5124380588531494,"{""themes"": ""law_and_crime""}",1.8561577796936035,"{""themes"": null}",1.5142831802368164,"{""themes"": null}",1.5166652202606201,"{""themes"": null}",1.5177819728851318,"{""themes"": null}",1.5139541625976562,"{""themes"": null}",1.5102810859680176,"{""themes"": null}",1.5137419700622559,"{""themes"": null}",1.514023780822754,"{""themes"": ""international_affairs_and_defense""}",2.0266611576080322,"{""themes"": null}",1.5135490894317627
“The recent directive published by the ministry of health and social services does not limit the circumstances under which users have the right to receive health and social services in English.,281,"{""themes"": null}",1.5147290229797363,"{""themes"": [""culture_and_nationalism""]}",1.9440279006958008,"{""themes"": ""law_and_crime""}",1.858813762664795,"{""themes"": null}",1.51633620262146,"{""themes"": [""governments_and_governance""]}",2.121065855026245,"{""themes"": [""rights_liberties_minorities_discrimination""]}",2.2047250270843506,"{""themes"": ""health_and_social_services""}",1.8565070629119873,"{""themes"": null}",1.5116100311279297,"{""themes"": null}",1.5165951251983643,"{""themes"": null}",1.5125067234039307,"{""themes"": null}",1.5099377632141113,"{""themes"": null}",1.5129830837249756
18.  sgrochowski@postmedia.com    Bookmark our website and support our journalism: Don’t miss the news you need to know — add VancouverSun.com and TheProvince.com to your bookmarks and sign up for our newsletters here.,282,"{""themes"": null}",1.5220568180084229,"{""themes"": null}",1.5202481746673584,"{""themes"": null}",1.5217061042785645,"{""themes"": null}",1.520491123199463,"{""themes"": null}",1.5253949165344238,"{""themes"": null}",1.523841142654419,"{""themes"": null}",1.520941972732544,"{""themes"": null}",1.520719051361084,"{""themes"": null}",1.5220329761505127,"{""themes"": null}",1.5167300701141357,"{""themes"": null}",1.5154390335083008,"{""themes"": null}",1.5186190605163574
Two voting sites in Cariboo-Chilcotin in the B.C.,283,"{""themes"": null}",1.2369768619537354,"{""themes"": null}",1.2357380390167236,"{""themes"": ""null""}",1.3207709789276123,"{""themes"": null}",1.2357568740844727,"{""themes"": ""governments_and_governance""}",1.841080904006958,"{""themes"": null}",1.2361290454864502,"{""themes"": null}",1.2345569133758545,"{""themes"": null}",1.2320749759674072,"{""themes"": null}",1.2346429824829102,"{""themes"": null}",1.2302801609039307,"{""themes"": null}",1.2316012382507324,"{""themes"": null}",1.2340140342712402
