body,body_id_for_llm,public_lands_and_agriculture,public_lands_and_agriculture_inference_time,culture_and_nationalism,culture_and_nationalism_inference_time,law_and_crime,law_and_crime_inference_time,immigration,immigration_inference_time,governments_and_governance,governments_and_governance_inference_time,rights_liberties_minorities_discrimination,rights_liberties_minorities_discrimination_inference_time,health_and_social_services,health_and_social_services_inference_time,education,education_inference_time,economy_and_labour,economy_and_labour_inference_time,technology,technology_inference_time,international_affairs_and_defense,international_affairs_and_defense_inference_time,environment_and_energy,environment_and_energy_inference_time
Police say the baby boy's death is now considered the city's 79th homicide of the year and the homicide unit has taken over the investigation.,236,"{""themes"": null}",1.1912479400634766,"{""themes"": [null]}",1.2856242656707764,"{""themes"": [""law_and_crime""]}",1.5281391143798828,"{""themes"": null}",1.1879758834838867,"{""themes"": null}",1.1903421878814697,"{""themes"": [""null""]}",1.2907719612121582,"{""themes"": null}",1.1900858879089355,"{""themes"": [null]}",1.2856829166412354,"{""themes"": null}",1.1915788650512695,"{""themes"": null}",1.187408685684204,"{""themes"": [null]}",1.2872810363769531,"{""themes"": [null]}",1.2850229740142822
"“The team has learned a significant amount of information about the breadth and depth of criminal activity orchestrated by agents of the government of India, and consequential threats to the safety and security of Canadians and individuals living in Canada,” Duheme said.",237,"{""themes"": null}",1.2135980129241943,"{""themes"": null}",1.2060470581054688,"{""themes"": [""law_and_crime""]}",1.5500760078430176,"{""themes"": null}",1.21235990524292,"{""themes"": [""governments_and_governance""]}",1.6022508144378662,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9452080726623535,"{""themes"": null}",1.2112691402435303,"{""themes"": null}",1.2108850479125977,"{""themes"": null}",1.211148977279663,"{""themes"": [""null""]}",1.306150197982788,"{""themes"": [""international_affairs_and_defense""]}",1.7418522834777832,"{""themes"": [null]}",1.308152198791504
Next year’s number will go down by another 10 per cent.,238,"{""themes"": null}",1.1055738925933838,"{""themes"": null}",1.0991158485412598,"{""themes"": null}",1.1045150756835938,"{""themes"": [""immigration""]}",1.2484660148620605,"{""themes"": [""null""]}",1.1969940662384033,"{""themes"": null}",1.1030871868133545,"{""themes"": null}",1.0998799800872803,"{""themes"": null}",1.1016230583190918,"{""themes"": [""economy_and_labour""]}",1.494771957397461,"{""themes"": [""null""]}",1.2016379833221436,"{""themes"": null}",1.1063649654388428,"{""themes"": [""null""]}",1.199329137802124
"Seniors’ advocates say some of these closures are part of a developing trend in which nursing-home owners, faced with costly provincial requirements to meet modern design standards, may choose instead to sell the properties to capitalize on the city’s sky-high real estate values.",239,"{""themes"": null}",1.2215838432312012,"{""themes"": [""null""]}",1.315666913986206,"{""themes"": [""law_and_crime""]}",1.556581974029541,"{""themes"": [""null""]}",1.314601182937622,"{""themes"": [""governments_and_governance""]}",1.6055488586425781,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9496979713439941,"{""themes"": [""health_and_social_services""]}",1.6069331169128418,"{""themes"": [""null""]}",1.3143768310546875,"{""themes"": [""economy_and_labour""]}",1.6064612865447998,"{""themes"": [""null""]}",1.3124120235443115,"{""themes"": [""null""]}",1.313547134399414,"{""themes"": [""null""]}",1.3162968158721924
"Many areas in Lebanon were heavily damaged during the conflict between Israel and Hezbollah, which ended with a shaky ceasefire.",240,"{""themes"": null}",1.1379830837249756,"{""themes"": null}",1.1359801292419434,"{""themes"": [""law_and_crime""]}",1.4742920398712158,"{""themes"": null}",1.135193109512329,"{""themes"": [""governments_and_governance""]}",1.5267670154571533,"{""themes"": null}",1.138232946395874,"{""themes"": null}",1.1388709545135498,"{""themes"": null}",1.1356451511383057,"{""themes"": null}",1.1375792026519775,"{""themes"": [""null""]}",1.231661081314087,"{""themes"": [""international_affairs_and_defense""]}",1.6688621044158936,"{""themes"": null}",1.1370038986206055
"But the team did suggest there's a silver lining: the 1.7 per cent overall death rate among study participants, regardless of whether they received the drug or not, was lower than the mpox mortality seen among all known cases in Congo.",241,"{""themes"": null}",1.2125990390777588,"{""themes"": null}",1.2077429294586182,"{""themes"": [""null""]}",1.30706787109375,"{""themes"": [null]}",1.3083577156066895,"{""themes"": null}",1.2101459503173828,"{""themes"": null}",1.2099080085754395,"{""themes"": [""health_and_social_services""]}",1.6003751754760742,"{""themes"": [""null""]}",1.3047080039978027,"{""themes"": null}",1.2099671363830566,"{""themes"": [""null""]}",1.3041448593139648,"{""themes"": [null]}",1.3070080280303955,"{""themes"": [""null""]}",1.3077402114868164
"The Bloc wants the government to help push through two Bloc bills, Blanchet said.",242,"{""themes"": null}",1.1246049404144287,"{""themes"": [""null""]}",1.2146880626678467,"{""themes"": [""null""]}",1.2127680778503418,"{""themes"": null}",1.1177489757537842,"{""themes"": [""governments_and_governance""]}",1.5080420970916748,"{""themes"": null}",1.119494915008545,"{""themes"": null}",1.1258649826049805,"{""themes"": null}",1.1232719421386719,"{""themes"": null}",1.1239449977874756,"{""themes"": [""null""]}",1.2198209762573242,"{""themes"": [""null""]}",1.2169618606567383,"{""themes"": null}",1.120582103729248
"That was immediately on the heels of Trump’s departure from Canada after the 2018 G7 summit in Charlevoix, when the Canada-U.S. relationship hit a nadir.",243,"{""themes"": null}",1.2052719593048096,"{""themes"": [""null""]}",1.2956278324127197,"{""themes"": [""law_and_crime""]}",1.5400748252868652,"{""themes"": [""null""]}",1.2957580089569092,"{""themes"": [""governments_and_governance""]}",1.5905959606170654,"{""themes"": [""null""]}",1.2959940433502197,"{""themes"": null}",1.1999659538269043,"{""themes"": [null]}",1.294551134109497,"{""themes"": [""economy_and_labour""]}",1.589514970779419,"{""themes"": [""null""]}",1.296247959136963,"{""themes"": [""international_affairs_and_defense""]}",1.7346620559692383,"{""themes"": null}",1.1964359283447266
"""It's nice to have a place to come back to,"" he said.",244,"{""themes"": null}",1.1207351684570312,"{""themes"": [""null""]}",1.2123477458953857,"{""themes"": null}",1.1188759803771973,"{""themes"": null}",1.1146960258483887,"{""themes"": null}",1.1212527751922607,"{""themes"": null}",1.117656946182251,"{""themes"": null}",1.1152520179748535,"{""themes"": [null]}",1.211284875869751,"{""themes"": null}",1.117258071899414,"{""themes"": [null]}",1.213036060333252,"{""themes"": [null]}",1.2159452438354492,"{""themes"": null}",1.1153910160064697
"World leaders also noted the sombre event, including Prime Minister Justin Trudeau, who in a statement condemned a ""terrifying surge in antisemitism"" over the past year in Canada, in the form of harassment of individuals and vandalism and arson attacks on Jewish institutions.",245,"{""themes"": null}",1.2233912944793701,"{""themes"": [""culture_and_nationalism""]}",1.6614110469818115,"{""themes"": [""law_and_crime""]}",1.564648151397705,"{""themes"": [""null""]}",1.316283941268921,"{""themes"": [""governments_and_governance""]}",1.616335153579712,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.953484058380127,"{""themes"": [""health_and_social_services""]}",1.6116228103637695,"{""themes"": null}",1.2224690914154053,"{""themes"": null}",1.2246389389038086,"{""themes"": [""null""]}",1.3182363510131836,"{""themes"": [""international_affairs_and_defense""]}",1.7603330612182617,"{""themes"": null}",1.2203760147094727
“It was the first time that I had heard Mr.,246,"{""themes"": [""null""]}",2.087585210800171,"{""themes"": [""null""]}",2.918281078338623,"{""themes"": [""null""]}",3.4055588245391846,"{""themes"": [""null""]}",8.162835836410522,"{""themes"": [""null""]}",6.289366960525513,"{""themes"": [""null""]}",4.916096925735474,"{""themes"": [""null""]}",3.5476982593536377,"{""themes"": [""null""]}",4.269325017929077,"{""themes"": null}",1.0659000873565674,"{""themes"": [""technology""]}",4.025507926940918,"{""themes"": [""null""]}",3.838531017303467,"{""themes"": [""null""]}",2.816701889038086
"""We're just following procedures,"" explained Gibson.",247,"{""themes"": null}",1.1022589206695557,"{""themes"": null}",1.0976519584655762,"{""themes"": [""law_and_crime""]}",1.4321110248565674,"{""themes"": null}",1.0985782146453857,"{""themes"": null}",1.1036419868469238,"{""themes"": null}",1.100696086883545,"{""themes"": null}",1.0995960235595703,"{""themes"": [null]}",1.1854052543640137,"{""themes"": null}",1.0930333137512207,"{""themes"": [""null""]}",1.1895039081573486,"{""themes"": null}",1.0938899517059326,"{""themes"": null}",1.097991943359375
"Acknowledging the system’s flaws, DamiAnn, Sarah’s brother, emphasized the nuance in caring for patients with mental health challenges.",248,"{""themes"": null}",1.191075086593628,"{""themes"": [""culture_and_nationalism""]}",1.62677001953125,"{""themes"": [""null""]}",1.2831130027770996,"{""themes"": [""null""]}",1.2837309837341309,"{""themes"": [""null""]}",1.2904140949249268,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9204461574554443,"{""themes"": [""health_and_social_services""]}",1.5772690773010254,"{""themes"": [""education""]}",1.3324618339538574,"{""themes"": null}",1.1893322467803955,"{""themes"": [""null""]}",1.2867259979248047,"{""themes"": [""null""]}",1.2859618663787842,"{""themes"": [""null""]}",1.2849187850952148
"But the retailer, in response to CBC News's earlier investigation — which found a Richmond, B.C., location sold underweighted meat — said that the third party responsible had immediately corrected the problem.",249,"{""themes"": null}",1.1987981796264648,"{""themes"": null}",1.1994719505310059,"{""themes"": [""law_and_crime""]}",1.5360620021820068,"{""themes"": null}",1.1931321620941162,"{""themes"": [""null""]}",1.301027774810791,"{""themes"": [""null""]}",1.2987501621246338,"{""themes"": null}",1.1975281238555908,"{""themes"": [""null""]}",1.2905800342559814,"{""themes"": [""economy_and_labour""]}",1.5877559185028076,"{""themes"": [""null""]}",1.2922348976135254,"{""themes"": [null]}",1.2939879894256592,"{""themes"": null}",1.1975512504577637
"Poilievre’s comments come ahead of another potentially significant Liberal caucus meeting Wednesday, during which members are expected to continue discussions around the party’s leadership and the next election.",250,"{""themes"": null}",1.191918134689331,"{""themes"": [""null""]}",1.2908411026000977,"{""themes"": [""law_and_crime""]}",1.5324301719665527,"{""themes"": null}",1.1908128261566162,"{""themes"": [""governments_and_governance""]}",1.5848019123077393,"{""themes"": [""null""]}",1.2891499996185303,"{""themes"": [null]}",1.2851829528808594,"{""themes"": [""null""]}",1.2872231006622314,"{""themes"": [""null""]}",1.2916958332061768,"{""themes"": [""null""]}",1.2874460220336914,"{""themes"": [""null""]}",1.2899398803710938,"{""themes"": [null]}",1.290956974029541
"Live events are televised on the CBC TV network, TSN and Sportsnet.",251,"{""themes"": null}",1.10599684715271,"{""themes"": null}",1.1036012172698975,"{""themes"": null}",1.1030941009521484,"{""themes"": null}",1.1024129390716553,"{""themes"": null}",1.1083431243896484,"{""themes"": null}",1.1097962856292725,"{""themes"": null}",1.0998311042785645,"{""themes"": null}",1.102052927017212,"{""themes"": null}",1.1098229885101318,"{""themes"": [""technology""]}",1.2455377578735352,"{""themes"": [null]}",1.1972200870513916,"{""themes"": null}",1.104762077331543
Another said she is worried about her grandchildren being able to afford to live and work in the province.,252,"{""themes"": [null]}",1.2198500633239746,"{""themes"": null}",1.1235909461975098,"{""themes"": [""null""]}",1.2184622287750244,"{""themes"": [""null""]}",1.2213881015777588,"{""themes"": [""governments_and_governance""]}",1.5162439346313477,"{""themes"": null}",1.1251001358032227,"{""themes"": null}",1.1224091053009033,"{""themes"": [""null""]}",1.2169787883758545,"{""themes"": [""economy_and_labour""]}",1.5124380588531494,"{""themes"": [null]}",1.2185568809509277,"{""themes"": [null]}",1.2220637798309326,"{""themes"": [null]}",1.2192580699920654
The tenants being evicted told CBC they had verbal permission to install cameras.,253,"{""themes"": [null]}",1.2140960693359375,"{""themes"": null}",1.1115398406982422,"{""themes"": [""law_and_crime""]}",1.4580039978027344,"{""themes"": null}",1.1191511154174805,"{""themes"": [""null""]}",1.2203922271728516,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8488290309906006,"{""themes"": null}",1.117067813873291,"{""themes"": null}",1.1170978546142578,"{""themes"": [""null""]}",1.2168309688568115,"{""themes"": [""null""]}",1.2110037803649902,"{""themes"": [null]}",1.2111680507659912,"{""themes"": [null]}",1.2129631042480469
"On Friday, the leaders of all of the country’s major federal parties marked the 35th anniversary of the shooting and Canada’s National Day of Remembrance and Action on Violence Against Women.",254,"{""themes"": null}",1.2036690711975098,"{""themes"": [""culture_and_nationalism""]}",1.635101079940796,"{""themes"": [""law_and_crime""]}",1.5397517681121826,"{""themes"": null}",1.2006549835205078,"{""themes"": [""governments_and_governance""]}",1.5929689407348633,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9370038509368896,"{""themes"": [""health_and_social_services""]}",1.5909931659698486,"{""themes"": [""null""]}",1.2943229675292969,"{""themes"": null}",1.202415943145752,"{""themes"": [""null""]}",1.299570083618164,"{""themes"": [""null""]}",1.2988338470458984,"{""themes"": [""null""]}",1.2995178699493408
"The whitehouse.gov website got a makeover, welcoming visitors with a video glorifying Trump to soaring orchestral music before giving way to a landing page boasting that “America is back” in large lettering and an image of Trump.",255,"{""themes"": null}",1.216444969177246,"{""themes"": [""culture_and_nationalism""]}",1.648402214050293,"{""themes"": null}",1.2112689018249512,"{""themes"": null}",1.2139511108398438,"{""themes"": [""governments_and_governance""]}",1.6046860218048096,"{""themes"": null}",1.2143120765686035,"{""themes"": null}",1.2149620056152344,"{""themes"": null}",1.214407205581665,"{""themes"": null}",1.2098619937896729,"{""themes"": [""technology""]}",1.3579070568084717,"{""themes"": [""null""]}",1.3083341121673584,"{""themes"": null}",1.2119343280792236
"Some rural First Nations communities have become equity shareholders in major infrastructure and natural resources projects in their territories, such as the Nisga’a and the Whispering Pines/Clinton Band, providing many direct and indirect jobs for their members.",256,"{""themes"": [""public_lands_and_agriculture""]}",1.7002499103546143,"{""themes"": [""culture_and_nationalism""]}",1.6486921310424805,"{""themes"": null}",1.2143621444702148,"{""themes"": [""null""]}",1.3079149723052979,"{""themes"": [""governments_and_governance""]}",1.6008191108703613,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9440128803253174,"{""themes"": null}",1.20888090133667,"{""themes"": [""education""]}",1.3516879081726074,"{""themes"": [""economy_and_labour""]}",1.6019837856292725,"{""themes"": [""null""]}",1.3064050674438477,"{""themes"": [""null""]}",1.309755802154541,"{""themes"": [""environment_and_energy""]}",1.5041720867156982
Among the costs added to the bottom line is a pledge from the Liberals to meet the NATO defence spending targets of two per cent of GDP.,257,"{""themes"": null}",1.1888513565063477,"{""themes"": null}",1.1904728412628174,"{""themes"": [""law_and_crime""]}",1.5275511741638184,"{""themes"": null}",1.1863937377929688,"{""themes"": [""governments_and_governance""]}",1.5822489261627197,"{""themes"": null}",1.1884710788726807,"{""themes"": null}",1.1875882148742676,"{""themes"": null}",1.186927080154419,"{""themes"": [""economy_and_labour""]}",1.577552080154419,"{""themes"": [""null""]}",1.2895631790161133,"{""themes"": [""international_affairs_and_defense""]}",1.7225069999694824,"{""themes"": null}",1.1890721321105957
The strike decision comes as travellers head into a busy Canada Day long weekend.,258,"{""themes"": null}",1.1107282638549805,"{""themes"": [""null""]}",1.207491159439087,"{""themes"": [""null""]}",1.208815097808838,"{""themes"": null}",1.1100220680236816,"{""themes"": [""null""]}",1.210684061050415,"{""themes"": null}",1.105285882949829,"{""themes"": [null]}",1.2074391841888428,"{""themes"": [null]}",1.2071821689605713,"{""themes"": [""economy_and_labour""]}",1.4988820552825928,"{""themes"": [""null""]}",1.1989779472351074,"{""themes"": [null]}",1.2087428569793701,"{""themes"": [null]}",1.2018370628356934
Déry returned the girl to the camp and told her father that he had found her.,259,"{""themes"": null}",1.1153302192687988,"{""themes"": null}",1.113569974899292,"{""themes"": [""law_and_crime""]}",1.455749273300171,"{""themes"": null}",1.1125810146331787,"{""themes"": null}",1.1143980026245117,"{""themes"": null}",1.1105620861053467,"{""themes"": null}",1.115591049194336,"{""themes"": [null]}",1.2080509662628174,"{""themes"": null}",1.115147590637207,"{""themes"": [null]}",1.2076642513275146,"{""themes"": null}",1.1114449501037598,"{""themes"": null}",1.1131587028503418
"About 54 per cent of Canadians surveyed said there should be laws banning discrimination against LGBTQ people in employment, education, housing and social services — a nine per cent drop from the figure reported in 2021, Ipsos found.",260,"{""themes"": null}",1.2129898071289062,"{""themes"": [""culture_and_nationalism""]}",1.6493630409240723,"{""themes"": [""law_and_crime""]}",1.5547740459442139,"{""themes"": null}",1.2105131149291992,"{""themes"": [""governments_and_governance""]}",1.604550838470459,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9347081184387207,"{""themes"": [""health_and_social_services""]}",1.606139898300171,"{""themes"": [""education""]}",1.3547580242156982,"{""themes"": [""economy_and_labour""]}",1.6025700569152832,"{""themes"": [""null""]}",1.31085205078125,"{""themes"": [""null""]}",1.3080251216888428,"{""themes"": null}",1.212838888168335
"Steinman’s story speaks to the ailing condo market, which has been flooded with listings while demand from buyers for one-bedroom or studio apartments has disappeared.",261,"{""themes"": null}",1.192086935043335,"{""themes"": [""null""]}",1.2931809425354004,"{""themes"": [""null""]}",1.2885959148406982,"{""themes"": [""null""]}",1.2904319763183594,"{""themes"": [null]}",1.2931640148162842,"{""themes"": [""null""]}",1.294410228729248,"{""themes"": null}",1.1960740089416504,"{""themes"": [""null""]}",1.2933168411254883,"{""themes"": [""economy_and_labour""]}",1.5858018398284912,"{""themes"": [""null""]}",1.2893528938293457,"{""themes"": [null]}",1.2932729721069336,"{""themes"": [""null""]}",1.292259931564331
"Rami Abdurrahman, who heads the Britain-based Syrian Observatory for Human Rights, an opposition war monitor, said insurgents are now active in the Damascus suburbs of Maadamiyah, Jaramana and Daraya.",262,"{""themes"": null}",1.212049961090088,"{""themes"": null}",1.2121601104736328,"{""themes"": [""law_and_crime""]}",1.549483060836792,"{""themes"": [""immigration""]}",1.3579049110412598,"{""themes"": [""null""]}",1.3080320358276367,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9426820278167725,"{""themes"": null}",1.208570957183838,"{""themes"": null}",1.2110419273376465,"{""themes"": null}",1.2120020389556885,"{""themes"": [""null""]}",1.3070850372314453,"{""themes"": [""international_affairs_and_defense""]}",1.7431199550628662,"{""themes"": null}",1.2126388549804688
Biden said Trump was with his doctors but hadn't spoken with him.,263,"{""themes"": [null]}",1.2126619815826416,"{""themes"": [null]}",1.2079596519470215,"{""themes"": [""null""]}",1.210460901260376,"{""themes"": [null]}",1.2100889682769775,"{""themes"": [""null""]}",1.2128567695617676,"{""themes"": null}",1.1122124195098877,"{""themes"": [""health_and_social_services""]}",1.4981119632720947,"{""themes"": [null]}",1.2080450057983398,"{""themes"": null}",1.1139369010925293,"{""themes"": [""null""]}",1.20619797706604,"{""themes"": [null]}",1.2074012756347656,"{""themes"": [null]}",1.2160420417785645
He thought Northern Lakes might be a place to try them locally.,264,"{""themes"": [null]}",1.211472988128662,"{""themes"": [""null""]}",1.2143700122833252,"{""themes"": null}",1.1131110191345215,"{""themes"": null}",1.1164679527282715,"{""themes"": [null]}",1.2032887935638428,"{""themes"": null}",1.1109073162078857,"{""themes"": null}",1.11387300491333,"{""themes"": null}",1.1128602027893066,"{""themes"": null}",1.1167428493499756,"{""themes"": [""null""]}",1.2070190906524658,"{""themes"": [null]}",1.213099718093872,"{""themes"": null}",1.1080958843231201
Le Pen and her 28-year-old protégée Jordan Bardella can pull off an unprecedented victory or if France will be plunged into political chaos.,265,"{""themes"": [null]}",1.294219970703125,"{""themes"": [""culture_and_nationalism""]}",1.6308088302612305,"{""themes"": [""law_and_crime"", ""politics""]}",1.7279062271118164,"{""themes"": [""null""]}",1.2899811267852783,"{""themes"": [""governments_and_governance""]}",1.5857059955596924,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9271750450134277,"{""themes"": null}",1.194307804107666,"{""themes"": [null]}",1.2904272079467773,"{""themes"": null}",1.195462703704834,"{""themes"": [""null""]}",1.2892327308654785,"{""themes"": [""null""]}",1.2911059856414795,"{""themes"": [null]}",1.2926099300384521
"Prorogation, if approved, would end the current parliamentary session and kill all legislative business that hasn't passed.",266,"{""themes"": [null]}",1.2280349731445312,"{""themes"": null}",1.125938892364502,"{""themes"": [""law_and_crime""]}",1.463798999786377,"{""themes"": null}",1.1267390251159668,"{""themes"": [""governments_and_governance""]}",1.5176970958709717,"{""themes"": null}",1.1299209594726562,"{""themes"": [null]}",1.2254679203033447,"{""themes"": [null]}",1.2253918647766113,"{""themes"": null}",1.1295678615570068,"{""themes"": [""null""]}",1.2265479564666748,"{""themes"": [""null""]}",1.2270610332489014,"{""themes"": [null]}",1.2265620231628418
Mount Royal University political science professor Lori Williams says Chahal’s call for an urgent caucus meeting may have factored into Trudeau’s decision not to attend.,267,"{""themes"": [null]}",1.2934069633483887,"{""themes"": [""null""]}",1.290823221206665,"{""themes"": [""law_and_crime""]}",1.5336806774139404,"{""themes"": [""null""]}",1.2900919914245605,"{""themes"": [""governments_and_governance""]}",1.5839359760284424,"{""themes"": [""null""]}",1.2933330535888672,"{""themes"": [""null""]}",1.2936151027679443,"{""themes"": [""education""]}",1.3410208225250244,"{""themes"": [""null""]}",1.296858787536621,"{""themes"": [""null""]}",1.2931671142578125,"{""themes"": [""null""]}",1.2916018962860107,"{""themes"": null}",1.1951138973236084
They have been charged with six ISIS-related terrorism offences.,268,"{""themes"": null}",1.105959177017212,"{""themes"": null}",1.1061201095581055,"{""themes"": [""law_and_crime""]}",1.4450161457061768,"{""themes"": null}",1.1029517650604248,"{""themes"": [""null""]}",1.20216703414917,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8313708305358887,"{""themes"": null}",1.1005127429962158,"{""themes"": [null]}",1.1949162483215332,"{""themes"": null}",1.098503828048706,"{""themes"": [null]}",1.195350170135498,"{""themes"": [""international_affairs_and_defense""]}",1.6368818283081055,"{""themes"": [null]}",1.1990840435028076
He said he was angry at many things regarding the Iranian strikes and the upcoming one-year anniversary of the Oct. 7 attack.,269,"{""themes"": null}",1.136807918548584,"{""themes"": [""culture_and_nationalism""]}",1.5751969814300537,"{""themes"": [""law_and_crime""]}",1.4742450714111328,"{""themes"": null}",1.139953851699829,"{""themes"": [""governments_and_governance""]}",1.5257630348205566,"{""themes"": null}",1.1404139995574951,"{""themes"": null}",1.1363332271575928,"{""themes"": null}",1.1384451389312744,"{""themes"": null}",1.1391160488128662,"{""themes"": [null]}",1.235206127166748,"{""themes"": [""international_affairs_and_defense""]}",1.6721820831298828,"{""themes"": null}",1.1387279033660889
He said it happened over 10 hours with small money donors.,270,"{""themes"": null}",1.1038012504577637,"{""themes"": [null]}",1.2048959732055664,"{""themes"": null}",1.1086499691009521,"{""themes"": null}",1.1052289009094238,"{""themes"": [""null""]}",1.2045879364013672,"{""themes"": [""null""]}",1.207697868347168,"{""themes"": null}",1.1088380813598633,"{""themes"": [null]}",1.1996259689331055,"{""themes"": null}",1.1024839878082275,"{""themes"": [""null""]}",1.2010180950164795,"{""themes"": [null]}",1.2027251720428467,"{""themes"": null}",1.1105279922485352
"Standing outside a massive construction site in South Vancouver, the 29-year-old woman beams with pride while discussing how this well-paying job pulled her out of poverty.",271,"{""themes"": null}",1.1980929374694824,"{""themes"": [""null""]}",1.2928557395935059,"{""themes"": [""null""]}",1.2924211025238037,"{""themes"": null}",1.1955089569091797,"{""themes"": [""null""]}",1.29451584815979,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.925961971282959,"{""themes"": [""null""]}",1.2919840812683105,"{""themes"": [""null""]}",1.292550802230835,"{""themes"": [""economy_and_labour""]}",1.5852420330047607,"{""themes"": [""null""]}",1.2888000011444092,"{""themes"": [""null""]}",1.2907788753509521,"{""themes"": null}",1.197500228881836
"The city said it oversees more than 1,400 kilometres of roads and 770 kilometres of lanes, and spends about $15 million annually to rehabilitate them.",272,"{""themes"": [""public_lands_and_agriculture""]}",1.682790756225586,"{""themes"": [""null""]}",1.2932417392730713,"{""themes"": [""null""]}",1.2900731563568115,"{""themes"": null}",1.1936917304992676,"{""themes"": [""governments_and_governance""]}",1.5890507698059082,"{""themes"": null}",1.1987700462341309,"{""themes"": null}",1.19679594039917,"{""themes"": [""null""]}",1.2914011478424072,"{""themes"": [""economy_and_labour""]}",1.585766315460205,"{""themes"": [""null""]}",1.2932217121124268,"{""themes"": [""null""]}",1.2913756370544434,"{""themes"": [""null""]}",1.293591022491455
"“For my wife and I, we have three kids, to stay in a hotel is a nightmare because the world’s built for a family of four, and so it’s always an upsell to have to either pay for a family room or two adjoining rooms, which can be very expensive,” said Bert.",273,"{""themes"": null}",1.268956184387207,"{""themes"": null}",1.2648000717163086,"{""themes"": [""null""]}",1.3581790924072266,"{""themes"": null}",1.261305809020996,"{""themes"": null}",1.2621040344238281,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9973769187927246,"{""themes"": null}",1.265326738357544,"{""themes"": [""null""]}",1.3583056926727295,"{""themes"": [""economy_and_labour""]}",1.651832103729248,"{""themes"": [""null""]}",1.3607940673828125,"{""themes"": [null]}",1.3633739948272705,"{""themes"": null}",1.2678070068359375
"In a written statement, B.C.",274,"{""themes"": null}",1.05849289894104,"{""themes"": [""null""]}",1.1575431823730469,"{""themes"": [""law_and_crime""]}",1.3989348411560059,"{""themes"": null}",1.0554139614105225,"{""themes"": [""governments_and_governance""]}",1.4461331367492676,"{""themes"": null}",3.4461870193481445,"{""themes"": null}",1.0576577186584473,"{""themes"": [""education""]}",4.016703844070435,"{""themes"": null}",1.063136100769043,"{""themes"": [""null""]}",5.423577070236206,"{""themes"": [""null""]}",5.096717834472656,"{""themes"": [""null""]}",2.6579692363739014
"In a video released on Wednesday, he said that Justin Trudeau has proven that “he will always cave to corporate greed” — an apparent reference to the decision by Labour Minister Steve MacKinnon to force binding arbitration to end the work stoppage at the country’s major railroads last month.",275,"{""themes"": null}",1.2262709140777588,"{""themes"": null}",1.2268381118774414,"{""themes"": [""law_and_crime""]}",1.564903974533081,"{""themes"": null}",1.2257637977600098,"{""themes"": [""governments_and_governance""]}",1.616206169128418,"{""themes"": [""null""]}",1.32566499710083,"{""themes"": null}",1.2297148704528809,"{""themes"": [""null""]}",1.3223309516906738,"{""themes"": [""economy_and_labour""]}",1.6164391040802002,"{""themes"": [""null""]}",1.321592092514038,"{""themes"": [""null""]}",1.3272180557250977,"{""themes"": null}",1.225499153137207
“And you’re not going to fix the issues with an international student cap.”,276,"{""themes"": null}",1.1189188957214355,"{""themes"": [""null""]}",1.2167859077453613,"{""themes"": [""null""]}",1.2202129364013672,"{""themes"": [""null""]}",1.2178559303283691,"{""themes"": [""null""]}",1.2189319133758545,"{""themes"": [""null""]}",1.2203669548034668,"{""themes"": null}",1.1204309463500977,"{""themes"": [""education""]}",1.2653741836547852,"{""themes"": null}",1.1227710247039795,"{""themes"": [""null""]}",1.213118076324463,"{""themes"": [""null""]}",1.2145028114318848,"{""themes"": null}",1.1198670864105225
"This time, he has tapped his daughter Tiffany’s father-in-law, Lebanese-American Massad Boulos, to help broker peace in the region as a sort of presidential envoy for Lebanon.",277,"{""themes"": null}",1.2077538967132568,"{""themes"": [""culture_and_nationalism""]}",1.6413049697875977,"{""themes"": [""null""]}",1.3035621643066406,"{""themes"": [""null""]}",1.3014171123504639,"{""themes"": [""governments_and_governance""]}",1.592857837677002,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9276599884033203,"{""themes"": null}",1.2047088146209717,"{""themes"": [""null""]}",1.298863172531128,"{""themes"": null}",1.2072439193725586,"{""themes"": [""null""]}",1.2997260093688965,"{""themes"": [""international_affairs_and_defense""]}",1.7374119758605957,"{""themes"": null}",1.2061817646026611
